# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Sep 28 14:40:53 2025
#
# User preference: *
#
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_occdep:      Occultation Depth [%]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_bmag:        B (Johnson) Magnitude
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_umag:        u (Sloan) Magnitude
# COLUMN sy_gmag:        g (Sloan) Magnitude
# COLUMN sy_rmag:        r (Sloan) Magnitude
# COLUMN sy_imag:        i (Sloan) Magnitude
# COLUMN sy_zmag:        z (Sloan) Magnitude
# COLUMN sy_w1mag:       W1 (WISE) Magnitude
# COLUMN sy_w2mag:       W2 (WISE) Magnitude
# COLUMN sy_w3mag:       W3 (WISE) Magnitude
# COLUMN sy_w4mag:       W4 (WISE) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_icmag:       I (Cousins) Magnitude
# COLUMN sy_tmag:        TESS Magnitude
# COLUMN sy_kepmag:      Kepler Magnitude
#
disposition,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,ttv_flag,pl_trandep,pl_trandur,pl_occdep,pl_rvamp,st_refname,st_spectype,st_teff,st_rad,st_mass,st_met,st_metratio,st_logg,st_dens,st_vsin,st_rotp,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_bmag,sy_vmag,sy_jmag,sy_hmag,sy_kmag,sy_umag,sy_gmag,sy_rmag,sy_imag,sy_zmag,sy_w1mag,sy_w2mag,sy_w3mag,sy_w4mag,sy_gaiamag,sy_icmag,sy_tmag,sy_kepmag
CONFIRMED,7.61965740000,,2.39000000,0.21322152,,,,,,,0,0.09530000,2.1900000,,,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4620.00,0.710000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,7.61880000000,0.0667000000,2.02000000,0.18021233,,,,,44.5000,658.00,0,,2.4870000,,,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,K3 V,4742.00,0.660000,0.680000,-0.3300,[Fe/H],4.510000,,2.0000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,7.61856000000,0.0669600000,1.96000000,0.17485949,,,,,47.7000,,0,,2.2400000,,,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4800.00,0.670000,0.690000,,,4.629000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,7.62067000000,0.0662000000,2.13000000,0.19002587,,,,,,710.00,0,,,,,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,4761.00,0.640000,0.670000,-0.4000,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,19.07536000000,0.1220000000,2.14000000,0.19091801,,,,,,523.00,0,,,,,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,4761.00,0.640000,0.670000,-0.4000,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,19.07700000000,0.1235000000,2.19000000,0.19537871,,,,,14.0000,,0,,3.0100000,,,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4800.00,0.670000,0.690000,,,4.629000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,19.07020000000,,1.84000000,0.16400000,,,,,,,0,0.10650000,3.3600000,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.544000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,19.07863000000,0.1229000000,2.54000000,0.22660362,,,,,13.1000,485.00,0,,3.8590000,,,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,K3 V,4742.00,0.660000,0.680000,-0.3300,[Fe/H],4.510000,,2.0000,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,19.07454000000,,2.58000000,0.23017218,,,,,,,0,0.11100000,3.4800000,,,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,4620.00,0.710000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h40m23.33s,175.0972238,+04d33m26.75s,4.5574311,334.96700000,15.6620000,14.6680000,12.7640000,12.2070000,12.0870000,,,,,,12.0610000,12.0980000,12.3410000,8.9950000,14.3234000,,13.6771000,14.298
CONFIRMED,3.70587100000,,3.17824034,0.28354361,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5649.00,0.913754,0.982829,0.0700,[Fe/H],4.610000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h16m13.08s,184.0545174,-03d33m11.12s,-3.5530888,315.36300000,13.3030000,12.8380000,11.4270000,11.0870000,11.0370000,15.0877000,13.2671000,12.5918000,12.4338000,13.0384000,10.9430000,10.9940000,10.8930000,8.5620000,12.5420000,,12.0799000,12.486
CONFIRMED,9.28318800000,,6.11721229,0.54574113,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4972.00,2.568173,0.986876,-0.0300,[Fe/H],3.630000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h15m10.52s,183.7938491,-03d29m44.49s,-3.4956913,916.31900000,13.5820000,12.7180000,10.8520000,10.3520000,10.2610000,15.7217000,13.4441000,14.5588000,12.1274000,13.0603000,10.1880000,10.2630000,10.2790000,8.6180000,12.3574000,,11.7510000,12.358
CONFIRMED,9.45889000000,0.0795000000,1.44000000,0.12846820,,,,,,631.00,0,0.02669000,3.0000000,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,4842.00,0.690000,0.750000,-0.1700,[Fe/H],4.630000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h24m09.21s,186.0383865,-01d06m41.32s,-1.1114790,124.43300000,13.3100000,12.2780000,10.5170000,9.9040000,9.8980000,15.3837000,13.4151000,12.0446000,11.6976000,12.8146000,9.7530000,9.8190000,9.7010000,8.6090000,11.9662000,,11.3314000,11.961
CONFIRMED,9.45774700000,,1.48630496,0.13259925,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4885.00,0.725626,0.776634,-0.0900,[Fe/H],4.710000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h24m09.21s,186.0383865,-01d06m41.32s,-1.1114790,124.43300000,13.3100000,12.2780000,10.5170000,9.9040000,9.8980000,15.3837000,13.4151000,12.0446000,11.6976000,12.8146000,9.7530000,9.8190000,9.7010000,8.6090000,11.9662000,,11.3314000,11.961
CONFIRMED,6.67311700000,,2.46610713,0.22001134,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,4937.00,0.762201,0.826112,0.1400,[Fe/H],4.710000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h09m19.02s,182.3292517,-00d32m21.63s,-0.5393421,208.52900000,14.1280000,13.0780000,11.3100000,10.7650000,10.6270000,16.3231000,16.0909000,12.8678000,12.7483000,13.6054000,10.6040000,10.6830000,10.5880000,8.3820000,12.8062000,,12.1703000,12.819
CONFIRMED,17.35506600000,,3.24925008,0.28987868,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5791.00,2.196069,1.180894,-0.2300,[Fe/H],3.810000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h27m44.08s,171.9336590,-00d03m46.26s,-0.0628488,375.67000000,11.7690000,11.3520000,10.1530000,9.8650000,9.7750000,,,,,,9.7480000,9.7970000,9.7980000,8.7710000,11.0942000,,10.6964000,11.130
CONFIRMED,17.35568100000,,1.81000000,0.16147738,,,,,,,0,0.02430000,8.1400000,,,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5894.00,1.060000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h27m44.08s,171.9336590,-00d03m46.26s,-0.0628488,375.67000000,11.7690000,11.3520000,10.1530000,9.8650000,9.7750000,,,,,,9.7480000,9.7970000,9.7980000,8.7710000,11.0942000,,10.6964000,11.130
CONFIRMED,17.36780000000,,1.93000000,0.17200000,,,,,,,0,0.02110000,9.1680000,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,1.270000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h27m44.08s,171.9336590,-00d03m46.26s,-0.0628488,375.67000000,11.7690000,11.3520000,10.1530000,9.8650000,9.7750000,,,,,,9.7480000,9.7970000,9.7980000,8.7710000,11.0942000,,10.6964000,11.130
CONFIRMED,2.35499200000,,1.27443657,0.11369762,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5185.00,0.803827,0.834847,-0.0500,[Fe/H],4.460000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m36.12s,184.9004881,+00d58m05.98s,0.9683270,134.59100000,12.4510000,11.3320000,10.0550000,9.6270000,9.5360000,14.6935000,12.0274000,13.2110000,11.1557000,12.3949000,9.4880000,9.5570000,9.4860000,8.0020000,11.3272000,,10.7875000,11.415
CONFIRMED,4.38274500000,,1.55409035,0.13864665,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5185.00,0.803827,0.834847,-0.0500,[Fe/H],4.460000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m36.12s,184.9004881,+00d58m05.98s,0.9683270,134.59100000,12.4510000,11.3320000,10.0550000,9.6270000,9.5360000,14.6935000,12.0274000,13.2110000,11.1557000,12.3949000,9.4880000,9.5570000,9.4860000,8.0020000,11.3272000,,10.7875000,11.415
CONFIRMED,14.06660140645,,3.19087767,0.28467153,,,,,37.0819,629.38,0,0.14508250,2.7078373,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5141.67,0.837606,,,,4.530510,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m36.12s,184.9004881,+00d58m05.98s,0.9683270,134.59100000,12.4510000,11.3320000,10.0550000,9.6270000,9.5360000,14.6935000,12.0274000,13.2110000,11.1557000,12.3949000,9.4880000,9.5570000,9.4860000,8.0020000,11.3272000,,10.7875000,11.415
CONFIRMED,14.10136100000,,2.64809498,0.23624721,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5185.00,0.803827,0.834847,-0.0500,[Fe/H],4.460000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h19m36.12s,184.9004881,+00d58m05.98s,0.9683270,134.59100000,12.4510000,11.3320000,10.0550000,9.6270000,9.5360000,14.6935000,12.0274000,13.2110000,11.1557000,12.3949000,9.4880000,9.5570000,9.4860000,8.0020000,11.3272000,,10.7875000,11.415
CONFIRMED,8.52721900000,,1.82322896,0.16265759,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5922.00,1.196219,1.072665,0.0500,[Fe/H],4.240000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h20m45.14s,185.1880932,+02d16m56.56s,2.2823788,476.88200000,12.6400000,12.0810000,10.9520000,10.7150000,10.6370000,14.8068000,14.4276000,14.6152000,13.7582000,13.1044000,10.6150000,10.6660000,10.6470000,8.3750000,11.9456000,,11.5490000,11.964
CONFIRMED,8.52695000000,0.0858000000,2.19000000,0.19537871,,,,,,1140.00,0,0.01600000,3.7000000,,,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,,5960.00,1.610000,1.160000,0.0900,[Fe/H],4.090000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h20m45.14s,185.1880932,+02d16m56.56s,2.2823788,476.88200000,12.6400000,12.0810000,10.9520000,10.7150000,10.6370000,14.8068000,14.4276000,14.6152000,13.7582000,13.1044000,10.6150000,10.6660000,10.6470000,8.3750000,11.9456000,,11.5490000,11.964
CONFIRMED,9.97748000000,0.0910000000,2.30000000,0.20519261,6.50000000,0.02045129,Mass,0.470000,317.0000,1174.00,0,,,,1.97000,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,6011.00,1.494000,1.010000,-0.4000,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h26m18.27s,336.5761233,-18d00m41.99s,-18.0116650,80.89940000,8.7700010,8.2400000,7.2020000,6.9740000,6.8870000,,,,,,6.8100000,6.8660000,6.9060000,6.9170000,8.1035810,,7.7275000,8.220
CONFIRMED,9.97852750000,,2.34000000,0.20876118,,,,,,,0,0.02030000,,,,<a refstr=DUCK_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..136D/abstract target=ref>Duck et al. 2021</a>,,5908.00,1.499000,1.020000,,,3.880000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h26m18.27s,336.5761233,-18d00m41.99s,-18.0116650,80.89940000,8.7700010,8.2400000,7.2020000,6.9740000,6.8870000,,,,,,6.8100000,6.8660000,6.9060000,6.9170000,8.1035810,,7.7275000,8.220
CONFIRMED,9.97540300000,,2.13000000,0.19002587,,,,,,,0,0.02750000,3.2700000,,,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,6063.00,1.180000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h26m18.27s,336.5761233,-18d00m41.99s,-18.0116650,80.89940000,8.7700010,8.2400000,7.2020000,6.9740000,6.8870000,,,,,,6.8100000,6.8660000,6.9060000,6.9170000,8.1035810,,7.7275000,8.220
CONFIRMED,9.97854100000,0.0932000000,2.36509493,0.21100000,,,,0.480000,,1220.00,0,0.02060000,3.6000000,,,<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>,,6310.00,1.499000,1.084000,-0.4560,[Fe/H],4.122000,0.454000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h26m18.27s,336.5761233,-18d00m41.99s,-18.0116650,80.89940000,8.7700010,8.2400000,7.2020000,6.9740000,6.8870000,,,,,,6.8100000,6.8660000,6.9060000,6.9170000,8.1035810,,7.7275000,8.220
CONFIRMED,9.97833192740,,2.05153324,0.18302585,,,,,300.9647,1062.30,0,0.01792248,4.2281711,,,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6073.50,1.471310,,,,4.100000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h26m18.27s,336.5761233,-18d00m41.99s,-18.0116650,80.89940000,8.7700010,8.2400000,7.2020000,6.9740000,6.8870000,,,,,,6.8100000,6.8660000,6.9060000,6.9170000,8.1035810,,7.7275000,8.220
CONFIRMED,9.97748100000,,2.81916570,0.25150912,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5908.00,1.829853,1.016265,-0.4500,[Fe/H],3.880000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h26m18.27s,336.5761233,-18d00m41.99s,-18.0116650,80.89940000,8.7700010,8.2400000,7.2020000,6.9740000,6.8870000,,,,,,6.8100000,6.8660000,6.9060000,6.9170000,8.1035810,,7.7275000,8.220
CONFIRMED,9.97857000000,0.0999000000,2.26421410,0.20200000,,,,0.410000,229.0000,1131.00,0,0.02010000,3.6310000,,,<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>,,6141.00,1.460000,1.337000,0.4250,[Fe/H],4.236000,0.606000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h26m18.27s,336.5761233,-18d00m41.99s,-18.0116650,80.89940000,8.7700010,8.2400000,7.2020000,6.9740000,6.8870000,,,,,,6.8100000,6.8660000,6.9060000,6.9170000,8.1035810,,7.7275000,8.220
CONFIRMED,15.85230000000,,2.19000000,0.19500000,,,,,,,0,0.05320000,3.7920000,,,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,0.904000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m26.42s,333.1100738,-16d20m30.79s,-16.3418863,243.93500000,12.9730000,12.3650000,10.9570000,10.5890000,10.5490000,,,,,,10.5120000,10.5510000,10.4220000,8.7160000,12.0976000,,11.6244000,12.105
CONFIRMED,15.85412000000,,2.34000000,0.20876082,,,,,,,0,0.05980000,3.8800000,,,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5495.00,0.880000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m26.42s,333.1100738,-16d20m30.79s,-16.3418863,243.93500000,12.9730000,12.3650000,10.9570000,10.5890000,10.5490000,,,,,,10.5120000,10.5510000,10.4220000,8.7160000,12.0976000,,11.6244000,12.105
CONFIRMED,15.85398900000,,2.14446231,0.19131611,,,,,,,0,,,,,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5554.00,0.874211,0.906739,-0.1300,[Fe/H],4.460000,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m26.42s,333.1100738,-16d20m30.79s,-16.3418863,243.93500000,12.9730000,12.3650000,10.9570000,10.5890000,10.5490000,,,,,,10.5120000,10.5510000,10.4220000,8.7160000,12.0976000,,11.6244000,12.105
CONFIRMED,15.85230000000,,1.86000000,0.16593809,,,,,,766.35,0,,,,,<a refstr=HEDGES_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJ...880L...5H/abstract target=ref>Hedges et al. 2019</a>,,5502.70,0.830000,0.877000,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h12m26.42s,333.1100738,-16d20m30.79s,-16.3418863,243.93500000,12.9730000,12.3650000,10.9570000,10.5890000,10.5490000,,,,,,10.5120000,10.5510000,10.4220000,8.7160000,12.0976000,,11.6244000,12.105
CONFIRMED,6.37961000000,,1.41000000,0.12579177,,,,,,,0,0.02390000,2.7800000,,,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,5347.00,0.830000,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h28m10.62s,337.0442461,-14d35m57.62s,-14.5993376,235.86700000,12.9570000,12.2300000,10.7910000,10.4580000,10.3710000,,,,,,10.3430000,10.4030000,10.2530000,9.0690000,12.0063000,,11.5022000,12.023
